1; 0.022505760192871094; 0.022504329681396484; 1
2; 0.052788496017456055; 0.07529139518737793; 0
3; 0.024760007858276367; 0.10005044937133789; 1
4; 0.04178881645202637; 0.14183807373046875; 1
5; 0.014127969741821289; 0.15596508979797363; 1
6; 0.00628972053527832; 0.16225409507751465; 1
7; 0.025638103485107422; 0.18789148330688477; 1
8; 0.02744770050048828; 0.21533823013305664; 1
9; 0.005924224853515625; 0.22126173973083496; 1
10; 0.014043807983398438; 0.2353048324584961; 1
11; 0.037307024002075195; 0.2726109027862549; 1
12; 0.004952669143676758; 0.27756261825561523; 1
13; 0.0455625057220459; 0.3231227397918701; 0
14; 0.04287552833557129; 0.3659970760345459; 0
15; 0.011324167251586914; 0.3773205280303955; 1
16; 0.010246038436889648; 0.38756585121154785; 1
17; 0.044759511947631836; 0.4323246479034424; 0
18; 0.04349088668823242; 0.4758148193359375; 0
19; 0.023453474044799805; 0.4992673397064209; 1
20; 0.018084049224853516; 0.517350435256958; 1
21; 0.011502265930175781; 0.5288517475128174; 1
22; 0.01815056800842285; 0.5470011234283447; 1
23; 0.016368389129638672; 0.5633687973022461; 1
24; 0.00941610336303711; 0.5727839469909668; 1
25; 0.022850990295410156; 0.5956342220306396; 1
26; 0.023839950561523438; 0.6194734573364258; 1
27; 0.02123737335205078; 0.640709638595581; 1
28; 0.028304338455200195; 0.6690130233764648; 1
29; 0.03623700141906738; 0.7052493095397949; 1
30; 0.011730194091796875; 0.7169785499572754; 1
31; 0.06302213668823242; 0.7799994945526123; 1
32; 0.019820451736450195; 0.7998189926147461; 1
33; 0.04907512664794922; 0.8488922119140625; 0
34; 0.02761387825012207; 0.8765051364898682; 1
35; 0.00729680061340332; 0.8838009834289551; 1
36; 0.05120062828063965; 0.934999942779541; 0
37; 0.015780210494995117; 0.9507789611816406; 1
38; 0.03465843200683594; 0.9854364395141602; 1
39; 0.0298006534576416; 1.0152361392974854; 1
40; 0.0350186824798584; 1.0502538681030273; 1
41; 0.025854110717773438; 1.0761072635650635; 1
42; 0.025722026824951172; 1.1018280982971191; 1
43; 0.042888641357421875; 1.1447162628173828; 0
44; 0.03390932083129883; 1.1786248683929443; 1
45; 0.012533426284790039; 1.191157341003418; 1
46; 0.0257718563079834; 1.216928243637085; 1
47; 0.029046297073364258; 1.245973825454712; 1
48; 0.009082794189453125; 1.2550556659698486; 1
49; 0.009347915649414062; 1.2644028663635254; 1
50; 0.0205385684967041; 1.284940481185913; 1
